fuel_type_code,station_name,street_address,city,state_abbr,zip,status_code,groups_with_access_code,access_days_time,ev_level1_evse_num,ev_level2_evse_num,ev_dc_fast_count,latitude,longitude,ev_pricing,county,geoid
ELEC,SUTTER HEALTH STATION - 2,2501 River Plaza Dr,Sacramento,CA,95833,E,Public,24 hours daily,,2,,38.607141,-121.520558,,Sacramento,06067
ELEC,SUTTER HEALTH STATION - 4,2300 River Plaza Dr,Sacramento,CA,95833,E,Public,24 hours daily,,2,,38.607227,-121.52033,,Sacramento,06067
ELEC,SUTTER HEALTH STATION - 5,2300 River Plaza Dr,Sacramento,CA,95833,E,Public,24 hours daily,,2,,38.607224,-121.52019,,Sacramento,06067
ELEC,SOMERSETCHARGER SOEMRSET CT4K,7723 Somerset Blvd,Paramount,CA,90723,E,Public,24 hours daily,,2,,33.896952,-118.164574,,Los Angeles,06037
ELEC,BWP EV CHARGE ONTARIO #2,3111 Winona Ave,Burbank,CA,91504,E,Public,24 hours daily,,2,,34.19945,-118.345314,,Los Angeles,06037
ELEC,VV CAMPUS CS SOUTH 1,418 Napa Junction Rd,American Canyon,CA,94503,E,Public,24 hours daily,,2,,38.186095,-122.253609,,Napa,06055
ELEC,VV CAMPUS CS NORTH 1,416 Napa Junction Rd,American Canyon,CA,94503,E,Public,24 hours daily,,2,,38.186209,-122.253651,,Napa,06055
ELEC,Valley Mountain Regional Center,1820 Blue Gum Ave,Modesto,CA,95358,E,Public - Credit card at all times,24 hours daily,,,8,37.6600023,-121.0371597,$0.29 ,Stanislaus,06099
ELEC,Palisades Village Shopping Mall - Tesla Supercharger,15225 Palisades Village Ln,Pacific Palisades,CA,90272,E,Public - Credit card at all times,24 hours daily,,,8,34.047878,-118.524987,,Los Angeles,06037
ELEC,Montclair Place AMC,5060 E Montclair Plaza Ln,Montclair,CA,91763,E,Public - Credit card at all times,9am-3am daily,,4,,34.08610701,-117.6911268,,San Bernardino,06071
ELEC,Northridge Fashion Center Pacific Theatres DCFC,9301 Tampa Ave,Northridge,CA,91324,E,Public - Credit card at all times,9am-3am daily,,,2,34.24074025,-118.5572992,Free for 30 Minutes,Los Angeles,06037
ELEC,City Hall,250 Main Street,Watsonville,CA,95076,E,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,3,,36.9089923,-121.7547566,FREE,Santa Cruz,06087
ELEC,City Hall,250 Main Street,Watsonville,CA,95076,E,Public,MO: 12:00am-12:00am; TU: 12:00am-12:00am; WE: 12:00am-12:00am; TH: 12:00am-12:00am; FR: 12:00am-12:00am; SA: 12:00am-12:00am; SU: 12:00am-12:00am,,3,,36.9089923,-121.7547566,FREE,Santa Cruz,04023
ELEC,2834 SM STATION 5,1619 Stewart St,Santa Monica,CA,90404,E,Public,24 hours daily,,2,,34.032055,-118.467986,,Los Angeles,06037
ELEC,2834 SM STATION 6,1619 Stewart St,Santa Monica,CA,90404,E,Public,24 hours daily,,2,,34.032064,-118.46791,,Los Angeles,06037
ELEC,2834 SM STATION 8,1619 Stewart St,Santa Monica,CA,90404,E,Public,24 hours daily,,2,,34.032215,-118.468157,,Los Angeles,06037
ELEC,CAL STATE LA DCFC4,5151 State University Drive,Los Angeles,CA,90032,E,Public,24 hours daily,,,1,34.07061,-118.167436,,Los Angeles,06037
ELEC,CAL STATE LA DCFC5,5151 State University Drive,Los Angeles,CA,90032,E,Public,24 hours daily,,,1,34.070634,-118.167468,,Los Angeles,06037
ELEC,CAL STATE LA DCFC6,5151 State University Drive,Los Angeles,CA,90032,E,Public,24 hours daily,,,1,34.070651,-118.16745,,Los Angeles,06037
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,51137
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,50017
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,48361
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,37135
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,36071
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,18117
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,12095
ELEC,ACP MANAGEMENT SUSAN STREET #3,3710 S Susan St,Santa Ana,CA,92704,E,Public,24 hours daily,,2,,33.697389,-117.914755,,Orange,06059
ELEC,Mendel La Verne - Foothill,2229 Foothill Blvd,La Verne,CA,91750,E,Public,6am-12am daily,,2,,34.113724,-117.762707,,Los Angeles,06037
ELEC,2834 SM STATION 7,2834 Colorado Ave,Santa Monica,CA,90404,E,Public,24 hours daily,,2,,34.032553,-118.468383,,Los Angeles,06037
ELEC,META MPK12-04 FC,1 Hacker Way MPK 12,Menlo Park,CA,94025,E,Public,24 hours daily,,,1,37.484194,-122.150289,,San Mateo,06081
ELEC,ADMIN LOT STATION1,832-B Calle De Los Amigos,Santa Barbara,CA,93105,E,Public,24 hours daily,,2,,34.424681,-119.751469,,Santa Barbara,06083
ELEC,LOT 9 STATION 1,2701 Neilson Way,Santa Monica,CA,90405,E,Public,24 hours daily,,2,,33.999938,-118.482073,,Los Angeles,06037
ELEC,LOT 9 STATION 2,2701 Neilson Way,Santa Monica,CA,90405,E,Public,24 hours daily,,2,,33.999839,-118.482013,,Los Angeles,06037
ELEC,META MPK26-01 FC,180 Jefferson Dr,Menlo Park,CA,94025,E,Public,24 hours daily,,,1,37.480935,-122.171059,,San Mateo,06081
ELEC,Rosemead High School - Employee Parking,9063 Mission Drive,Rosemead,CA,91770,E,Public,24 hours daily,,4,,34.085432,-118.071755,,Los Angeles,06037
ELEC,"Pacifica Foothill Center (Vista, CA)",1223 E Vista Way,Vista,CA,92084,E,Public,24 hours daily,,,4,33.219471,-117.224913,,San Diego,06073
ELEC,CITYOF EL MONTE METRO LINKS 1,10925 Railroad St,El Monte,CA,91731,E,Public,24 hours daily,,2,,34.076336,-118.034969,,Los Angeles,06037
ELEC,Casa Cody,175 S Cahuilla Rd,Palm Springs,CA,92262,E,Public,MON: 24 hours | TUE: 24 hours | WED: 24 hours | THU: 24 hours | FRI: 24 hours | SAT: 24 hours | SUN: 24 hours,,2,,33.822152,-116.549076,Level 2: $0.59 per kWh,Riverside,06065
